[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.728Z - Started listening on: \\.\pipe\nx\C:\Users\tamph\AppData\Local\Temp\bf83c2739ed9ec946485\d.sock
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.741Z - [WATCHER]: Subscribed to changes within: D:\Workspace\angular\chat-app (native)
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.745Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.752Z - Closed a connection. Number of open connections: 0
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.753Z - Established a connection. Number of open connections: 1
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.758Z - [REQUEST]: Client Request for Project Graph Received
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:07.833Z - Time taken for 'loadSpecifiedNxPlugins' 6.516400000000033ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.860Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\package-json' 1095.054ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.910Z - Time taken for 'Load Nx Plugin: D:\Workspace\angular\chat-app\.nx\installation\node_modules\nx\src\plugins\project-json\build-nodes\project-json' 1143.8874ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.936Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.951Z - Time taken for 'loadDefaultNxPlugins' 1172.3215ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.987Z - Time taken for 'build-project-configs' 13.68769999999995ms
[NX v21.2.4 Daemon Server] - 2025-07-17T02:59:08.999Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:48.170Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:48.170Z - Time taken for 'total execution time for createProjectGraph()' 2.9355000001378357ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:52.989Z - [WATCHER]: chat-app/src/app/shared/components/user-list/user-list.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:52.990Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:57.053Z - [WATCHER]: chat-app/src/app/shared/components/messages/messages.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:57.053Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.401Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.401Z - [REQUEST]: chat-app/src/app/shared/components/user-list/user-list.component.html,chat-app/src/app/shared/components/messages/messages.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.401Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.407Z - Time taken for 'hash changed files from watcher' 3.3615999999456108ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.411Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.412Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.412Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:35:59.412Z - Time taken for 'total execution time for createProjectGraph()' 4.601399999577552ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:36:58.041Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:36:58.333Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:36:58.644Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:37:55.323Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:37:55.326Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:37:55.602Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.730Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.730Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.730Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.738Z - Time taken for 'hash changed files from watcher' 0.7425999999977648ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.745Z - Time taken for 'build-project-configs' 6.773400000296533ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.748Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.748Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.748Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:01.749Z - Time taken for 'total execution time for createProjectGraph()' 2.5192999998107553ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:31.688Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:31.689Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:31.951Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.091Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.091Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.092Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.100Z - Time taken for 'hash changed files from watcher' 0.5825000000186265ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.105Z - Time taken for 'build-project-configs' 5.19870000006631ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.110Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.110Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.110Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:38.110Z - Time taken for 'total execution time for createProjectGraph()' 3.1566999997012317ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:41.115Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:41.116Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:41.409Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.528Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.528Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.529Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.535Z - Time taken for 'hash changed files from watcher' 0.48069999972358346ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.539Z - Time taken for 'build-project-configs' 3.0712999999523163ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.550Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.550Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.550Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:38:47.550Z - Time taken for 'total execution time for createProjectGraph()' 3.475099999923259ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:04.283Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:04.284Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:04.560Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.688Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.689Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.689Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.692Z - Time taken for 'hash changed files from watcher' 0.38130000000819564ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.695Z - Time taken for 'build-project-configs' 2.6110000000335276ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.698Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.698Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.698Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:10.698Z - Time taken for 'total execution time for createProjectGraph()' 2.8308000001125038ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:29.640Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:29.642Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:29.859Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.053Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.053Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.053Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.060Z - Time taken for 'hash changed files from watcher' 0.5542000001296401ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.064Z - Time taken for 'build-project-configs' 4.069099999964237ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.073Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.074Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.074Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:36.074Z - Time taken for 'total execution time for createProjectGraph()' 2.566999999806285ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:47.121Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:47.122Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:47.332Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.534Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.535Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.537Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.541Z - Time taken for 'hash changed files from watcher' 0.819300000090152ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.545Z - Time taken for 'build-project-configs' 2.7414000001735985ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.552Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.553Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.553Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:39:53.554Z - Time taken for 'total execution time for createProjectGraph()' 2.4159999997355044ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:00.385Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:00.386Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:00.665Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.801Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.802Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.802Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.808Z - Time taken for 'hash changed files from watcher' 0.40640000021085143ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.811Z - Time taken for 'build-project-configs' 2.513800000306219ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.819Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.819Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.820Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:06.820Z - Time taken for 'total execution time for createProjectGraph()' 4.3347000000067055ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:29.817Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:29.817Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:30.049Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:31.275Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:31.279Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:31.681Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.231Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.231Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.231Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.237Z - Time taken for 'hash changed files from watcher' 0.36469999980181456ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.240Z - Time taken for 'build-project-configs' 3.6443000002764165ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.246Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.247Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.247Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:36.247Z - Time taken for 'total execution time for createProjectGraph()' 2.8903000000864267ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:49.839Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:49.841Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:50.086Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.244Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.245Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.245Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.252Z - Time taken for 'hash changed files from watcher' 0.8390000001527369ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.261Z - Time taken for 'build-project-configs' 4.6058000000193715ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.276Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.278Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.278Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:40:56.278Z - Time taken for 'total execution time for createProjectGraph()' 10.529699999839067ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:04.499Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:04.500Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:04.807Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.911Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.911Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.911Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.919Z - Time taken for 'hash changed files from watcher' 0.8764999997802079ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.922Z - Time taken for 'build-project-configs' 4.275499999988824ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.932Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.934Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.934Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:10.935Z - Time taken for 'total execution time for createProjectGraph()' 3.618300000205636ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:28.304Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:28.306Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:28.597Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.716Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.716Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.716Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.720Z - Time taken for 'hash changed files from watcher' 0.8342999997548759ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.726Z - Time taken for 'build-project-configs' 4.639400000218302ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.739Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.740Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.740Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:34.740Z - Time taken for 'total execution time for createProjectGraph()' 6.540499999653548ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:58.832Z - [WATCHER]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html was modified
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:58.832Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:41:59.094Z - [WATCHER]: Processing file changes in outputs
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.236Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.236Z - [REQUEST]: chat-app/src/app/core/layouts/main-layout/main-layout.component.html
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.236Z - [REQUEST]: 
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.243Z - Time taken for 'hash changed files from watcher' 0.615300000179559ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.248Z - Time taken for 'build-project-configs' 5.526599999982864ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.262Z - [SYNC]: collect registered sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.263Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.263Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:05.264Z - Time taken for 'total execution time for createProjectGraph()' 7.326300000306219ms
[NX v21.2.4 Daemon Server] - 2025-07-17T03:42:59.655Z - [WATCHER]: Processing file changes in outputs
